providerType,ccn,providerName,city,state,telephone,targetScore,braveQuery,candidateDomain,candidateUrl,candidateTitle,candidateDescription,discoveryStatus,discoveryError,nextStep,reviewedDomain,domainResultReuseCount,providerTokenMatchesInDomain,localReviewStatus,localReviewReason
home_health,387151,AGERIGHT CARE AT HOME,MILWAUKIE,OR,9712065212,51,"Find the official website of AGERIGHT CARE AT HOME, a healthcare provider in MILWAUKIE, OR. Exclude directories, reviews, government listings, job boards, and social media.",npino.com,https://npino.com/home-health/1083611818-ageright-care-at-home/,"Ageright Care At Home in Milwaukie, Oregon - Home Health Agency Address and Contact","Home health care is usually less expensive, more convenient, and just as effective as care you get in a hospital or skilled nursing facility (SNF). The current location address for Ageright Care At Home is 4560 Se International Way Ste 100, , Milwaukie, Oregon and the contact number is 971-206-5212 ...
Ageright Care At Home (ADAMS & GRAY, INC) is a home health agency in Milwaukie, Oregon. The NPI Number for Ageright Care At Home is 1083611818. Home health care agencies offer wide range of health care services that can be given in your home for an illness or injury.
Home health care is usually less expensive, more convenient, and just as effective as care you get in a hospital or skilled nursing facility (SNF). The current location address for Ageright Care At Home is 4560 Se International Way Ste 100, , Milwaukie, Oregon and the contact number is 971-206-5212 and fax number is 971-206-5213.
The mailing address for Ageright Care At Home is 4560 Se International Way Ste 100, , Milwaukie, Oregon - 97222-4628 (mailing address contact number - 971-206-5212).
AGERIGHT CARE AT HOME Home Health NPI Number: 1083611818 Address: 4560 Se International Way Ste 100, , Milwaukie, OR, 97222 Phone: 971-206-5212 Fax: 971-206-5213",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,npino.com,27,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,398023,RESTA HOME HEALTH LLC,NORTHERN CAMBRIA,PA,8149482848,92,"Find the official website of RESTA HOME HEALTH LLC, a healthcare provider in NORTHERN CAMBRIA, PA. Exclude directories, reviews, government listings, job boards, and social media.",familyassets.com,https://www.familyassets.com/home-care/pennsylvania/northern-cambria/resta-home-health-llc,Resta Home Health Llc - February 2026 Pricing (UPDATED),"Resta Home Health LLC is a proprietary Medicare-certified home health agency that has been serving patients from its office at 3901 Bigler Avenue in Northern Cambria, Pennsylvania since April 19, 2005 under CMS certification number 398023.
In practice, registered nurses monitor vital signs, manage wound care and administer prescribed medications; physical therapists design exercise programs to restore strength and balance; occupational therapists train clients in safe techniques for dressing, meal preparation and other activities of daily living; speech-language pathologists address swallowing disorders and communication deficits; medical social workers help families locate community resources and navigate insurance questions; and certified home health aides support personal hygiene, light housekeeping and meal preparation. Medicare currently assigns Resta Home Health LLC a 2.5-star Quality of Patient Care rating on a five-star scale.
All other metrics, such as flu-shot assessment, bathing improvement, breathing improvement, correct oral medication use, fall rate with major injury, and transfers of information to patients, fell between these better and worse comparisons. The top twenty-five zip codes served by Resta Home Health LLC are 16601, 15701, 16602, 15801, 15905, 15501, 15904, 16648, 15767, 16830, 16686, 16635, 15902, 15963, 15906, 15825, 15931, 15851, 15946, 16662, 16833, 15714, 16673, 15909, 16630.
Nursing Care Services, Physical Therapy Services, Occupational Therapy Services, Speech Pathology Services, Medical Social Services, Home Health Aide Services",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,familyassets.com,134,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,447551,SUNCREST HOME HEALTH,OOLTEWAH,TN,4232387878,80,"Find the official website of SUNCREST HOME HEALTH, a healthcare provider in OOLTEWAH, TN. Exclude directories, reviews, government listings, job boards, and social media.",lhcgroup.com,https://lhcgroup.com/locations/suncrest-home-health-ooltewah/,SunCrest Home Health - South Tennessee,"Ooltewah, TN · SunCrest Home Health · Part of the Home Care Solutions family · 8:00am - 4:30pm M - F; Closed Saturday and Sunday · 423.238.7878 · 423.238.7897 (Fax) 4922 La Collina Way · Suite 202 · Ooltewah, TN 37363 · Contact Us · We care for people, and people are far more than their medical conditions.
Ooltewah, TN · SunCrest Home Health · Part of the Home Care Solutions family · 8:00am - 4:30pm M - F; Closed Saturday and Sunday · 423.238.7878 · 423.238.7897 (Fax) 4922 La Collina Way · Suite 202 · Ooltewah, TN 37363 · Contact Us · We care for people, and people are far more than their medical conditions.
Ooltewah, TN · Serving our friends, neighbors, and communities in south Tennessee with quality home healthcare. Download A Referral Form · Contact Us · About Home Healthcare · Patient Resources · For Physicians · For Individuals · For Career Seekers · SunCrest Home Health ·
At SunCrest Home Health, we are more than an organization of healthcare professionals – we are proud members of communities across south Tennessee. Quality service is our mission.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,lhcgroup.com,17,,rejected_reused_domain,The same domain was returned for 17 providers; it is not a provider-specific SME domain.
home_health,747422,ALL GENERATIONS HEALTH CARE INC,EDINBURG,TX,9569281001,99,"Find the official website of ALL GENERATIONS HEALTH CARE INC, a healthcare provider in EDINBURG, TX. Exclude directories, reviews, government listings, job boards, and social media.",hospice.io,https://hospice.io/care/all-generations-health-care-inc-mcallen-tx/,"All Generations Health Care Inc - Hospice Care in Edinburg, TX | Medicare Certified","All Generations Health Care Inc offers compassionate end-of-life care in Edinburg, Texas. Learn about our location, available services, Medicare certification, patient reviews, and appointment options.
You may also share your own experience with All Generations Health Care Inc. Your feedback can help others make better decisions. ... Other Hospice in Edinburg, TX Iph Hospice Care Inc 1100 E Jasmine Ave Suite 203, Mcallen, TX (95-6) -682-4234 Pax Villa Hospice And Palliative Care 4513 W.
All Generations Health Care Inc employee information is available below according to the service area, it is also divided among volunteer and employed count. Officially authorized person to contact for any management issues or complaints of this hospice are as below.
All Generations Health Care Inc is a hospice care center situated at Mcallen, Texas. This palliative care is medicare certified, hence if you are covered by medicare, medicare will pay the hospice for your care. All Generations Health Care Inc accommodated approx.
Unique hospice identification number provided by medicare to this hospice care is 971552. All Generations Health Care Inc comes under the CMS regional office located at Dallas. This CMS regional office covers all hospices located in Arkansas, Louisiana, New Mexico, Oklahoma, Texas.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,hospice.io,8,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,467316,CASCADE SPRINGS HOME HEALTHCARE,SALT LAKE CITY,UT,3854600988,81,"Find the official website of CASCADE SPRINGS HOME HEALTHCARE, a healthcare provider in SALT LAKE CITY, UT. Exclude directories, reviews, government listings, job boards, and social media.",seniorcarefinder.com,https://seniorcarefinder.com/providers/8651/ut/salt-lake-city/cascade-springs-home-healthcare/home-health-care,Cascade Springs Home Healthcare - Salt Lake City UT - Senior Care Finder,"Cascade Springs Home Healthcare, located in Salt Lake City, UT offers home health care (medicare-certified).Medicare-certified home care provides a variety of health and personal care services in the comfort of your own home. These providers are typically used after a hospital stay in lieu of moving into a skilled nursing/long-term care community.
Cascade Springs Home Healthcare, located in Salt Lake City, UT offers home health care (medicare-certified).Medicare-certified home care provides a variety of health and personal care services in the comfort of your own home. These providers are typically used after a hospital stay in lieu of moving into a skilled nursing/long-term care community.
Cascade Springs Home Healthcare's price will vary depending on the services needed.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,seniorcarefinder.com,377,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,497602,SPECIAL CARE HOME HEALTH,GRUNDY,VA,2769356655,90,"Find the official website of SPECIAL CARE HOME HEALTH, a healthcare provider in GRUNDY, VA. Exclude directories, reviews, government listings, job boards, and social media.",careinhomes.com,https://www.careinhomes.com/Grundy-VA/special-care-home-health--3,"SPECIAL CARE HOME HEALTH In Grundy, VA","SPECIAL CARE HOME HEALTH provides quality home care in Grundy, VA for seniors looking for care.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,careinhomes.com,179,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,507048,ASSURED HOME HEALTH,MOSES LAKE,WA,5097651856,32,"Find the official website of ASSURED HOME HEALTH, a healthcare provider in MOSES LAKE, WA. Exclude directories, reviews, government listings, job boards, and social media.",healthcarecomps.com,https://healthcarecomps.com/home-health/wa/507048/,ASSURED HOME HEALTH - MOSES LAKE Home Health,"ASSURED HOME HEALTH is a Proprietary, Medicare Certified, home health care agency located in MOSES LAKE, WA. This agency has been certified to participate in Medicare programs since November 09, 1979 and given a rating of 4.5 stars.
ASSURED HOME HEALTH is a Proprietary, Medicare Certified, home health care agency located in MOSES LAKE, WA. This agency has been certified to participate in Medicare programs since November 09, 1979 and given a rating of 4.5 stars.
List of services offered at ASSURED HOME HEALTH in MOSES LAKE, WA.
Updated: 01/25/2020 — See below for more information on ASSURED HOME HEALTH, including the services they offer, quality of care and patient experience. ... Medicare certification date2: November 09, 1979 The is the date the home health agency was certified to participate in the Medicare program.
Locations serviced by ASSURED HOME HEALTH.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,healthcarecomps.com,168,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,527319,MIRACLE HOME HEALTH OF WISCONSIN,GLENDALE,WI,4147972254,74,"Find the official website of MIRACLE HOME HEALTH OF WISCONSIN, a healthcare provider in GLENDALE, WI. Exclude directories, reviews, government listings, job boards, and social media.",miraclemedicalcare.com,https://miraclemedicalcare.com/caregiver-jobs/,Jobs - Miracle Home Health Of Wisconsin,"Miracle Home Health of Wisconsin is located in Glendale, WI, and provides skilled nursing, physical therapy, occupational therapy, certified home health aide services. We are accredited through Accreditation Commission for Health Care (ACHC) and are deemed to have met the conditions of participation to provide services through the Medicare and Medicaid programs.  
Work with Miracle Home Health of Wisconsin to provide our patients with Caring, Consistent, Reliable Home Health Care Services!",candidate_found,,"Fetch this domain and audit careers pages: >=5 detailed job URLs with IDs, no ATS, no JobPosting.",miraclemedicalcare.com,1,miracle,plausible_official_domain,Domain contains provider-specific token(s): miracle. Ownership still requires a page-level check.
home_health,517132,STONERISE HOME HEALTH,CHARLESTON,WV,3047579333,37,"Find the official website of STONERISE HOME HEALTH, a healthcare provider in CHARLESTON, WV. Exclude directories, reviews, government listings, job boards, and social media.",kcpls.org,https://www.kcpls.org/event/stonerise-home-health-charleston-healthcare-28636,Stonerise Home Health (Charleston Healthcare) | Kanawha County Public Library,"Stonerise Home Health (Charleston Healthcare) 3819 Chesterfield Ave · Charleston, WV 25304 · (304) 949-2400 · See map: Google Maps · Never miss an update: sign up for our email newsletter today!",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,kcpls.org,1,,needs_manual_domain_research,The saved result is not sufficient to prove ownership of this domain.
home_health,017016,SOUTHEAST ALABAMA HOMECARE,ENTERPRISE,AL,3343474800,81,"Find the official website of SOUTHEAST ALABAMA HOMECARE, a healthcare provider in ENTERPRISE, AL. Exclude directories, reviews, government listings, job boards, and social media.",healthcare6.com,https://www.healthcare6.com/home-health/enterprise-al/,"Best home health agencies in Enterprise, Alabama AL","# Medicare Home Health Agencies in Enterprise, AL  
Here we have 3 home health agencies in Enterprise, Alabama AL, United States. Click on your desired home health agency below to view the full contact details, address, phone number, get online map and directions and also reviews and rating of this home health agency.
#### List of home health agencies  
1. [COFFEE COUNTY HOME CARE](https://www.healthcare6.com/home-health/enterprise-al/coffee-county-home-care-126.html)42841 Neal Metcalf Road Enterprise, AL 36330
3343479576
2. [GENTIVA HEALTH SERVICES](https://www.healthcare6.com/home-health/enterprise-al/gentiva-health-services-4.html)5557 Glover Street, Suite 5 Enterprise, AL 36330
3343470234
3. [SOUTHEAST ALABAMA HOMECARE](https://www.healthcare6.com/home-health/enterprise-al/southeast-alabama-homecare-6.html)4804 Glover Avenue Enterprise, AL 36330
3347940591",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,healthcare6.com,78,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,047167,OZARK HEALTH HOME CARE,CLINTON,AR,5017457004,79,"Find the official website of OZARK HEALTH HOME CARE, a healthcare provider in CLINTON, AR. Exclude directories, reviews, government listings, job boards, and social media.",healthcare6.com,https://www.healthcare6.com/home-health/clinton-ar/,"Best home health agencies in Clinton, Arkansas AR","# Medicare Home Health Agencies in Clinton, AR  
Here we have 2 home health agencies in Clinton, Arkansas AR, United States. Click on your desired home health agency below to view the full contact details, address, phone number, get online map and directions and also reviews and rating of this home health agency.
#### List of home health agencies  
1. [OZARK HEALTH HOME CARE](https://www.healthcare6.com/home-health/clinton-ar/ozark-health-home-care-386.html)5247 Quality Drive Clinton, AR 72031
5017457004
2. [VAN BUREN COUNTY HEALTH UNIT](https://www.healthcare6.com/home-health/clinton-ar/van-buren-county-health-unit-461.html)4526 Quality Drive Clinton, AR 72031
5017452432",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,healthcare6.com,78,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,037471,"BRIDGES HOME HEALTH, INC",CHANDLER,AZ,6028411855,85,"Find the official website of BRIDGES HOME HEALTH, INC, a healthcare provider in CHANDLER, AZ. Exclude directories, reviews, government listings, job boards, and social media.",seniorcarefinder.com,https://seniorcarefinder.com/providers/294/az/chandler/bridges-home-health-inc/home-health-care,"Bridges Home Health, Inc - Chandler AZ - Senior Care Finder","Bridges Home Health, Inc, located in Chandler, AZ offers home health care (medicare-certified).Medicare-certified home care provides a variety of health and personal care services in the comfort of your own home. These providers are typically used after a hospital stay in lieu of moving into a skilled nursing/long-term care community.
Bridges Home Health, Inc, located in Chandler, AZ offers home health care (medicare-certified).Medicare-certified home care provides a variety of health and personal care services in the comfort of your own home. These providers are typically used after a hospital stay in lieu of moving into a skilled nursing/long-term care community.
Services are provided by a skilled nurse or qualified home health aid and may include medication administration, respiratory monitoring, post-surgical care or post-stroke care. For a person to qualify for services from a Medicare-certified home health care, they must meet certain criteria - check with your medical professional to learn more. ... This location owner has not shared current pricing. Get Pricing Info · Bridges Home Health, Inc's price will vary depending on the services needed.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,seniorcarefinder.com,377,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,559537,"CITY OF ANGELS HOME HEALTH, INC",WOODLAND HILLS,CA,8189145806,100,"Find the official website of CITY OF ANGELS HOME HEALTH, INC, a healthcare provider in WOODLAND HILLS, CA. Exclude directories, reviews, government listings, job boards, and social media.",familyassets.com,https://www.familyassets.com/home-care/california/woodland-hills/city-of-angels-home-health-inc,"City Of Angels Home Health, Inc - April 2026 Pricing (UPDATED)","City Of Angels Home Health, Inc. is a proprietary Medicare-certified home health agency located at 22141 Ventura Boulevard, Suite 207, Woodland Hills, California 91364. Licensed by the Centers for Medicare &amp; Medicaid Services under certification ...
City Of Angels Home Health, Inc. is a proprietary Medicare-certified home health agency located at 22141 Ventura Boulevard, Suite 207, Woodland Hills, California 91364. Licensed by the Centers for Medicare & Medicaid Services under certification number 559537 on September 29 2021, the agency offers a full spectrum of in-home services.
The Discharge Function Score, a summary of patients' self-care and mobility status at discharge, averaged 42.31, below the California average of 61.26. The top twenty-five zip codes served by City Of Angels Home Health, Inc. are 91335, 93065, 90034, 91405, 91406, 93003, 90024, 91306, 91367, 90025, 90275, 91311, 90808, 91326, 91601, 90049, 91362, 91205, 90266, 91321, 91356, 91303, 91316, 91364, and 90035. 21243 Ventura Blvd, #122, Woodland Hills, CA, 91364Available Care Services
24-Hour Care, Alzheimers & Dementia, Caregiver Support, Chronic Conditions, Companion Care, End-of-Life Care, Personal Care, Post Hospital Care, Post Surgery Care, Respite Care
24-Hour Care, Companion Care, Homemaker Services, Hospice Care, Meal Preparation, Palliative Care, Personal Care, Respite Care",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,familyassets.com,134,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,067501,FRONTIER HOME HEALTH LLC,PUEBLO,CO,7195445891,83,"Find the official website of FRONTIER HOME HEALTH LLC, a healthcare provider in PUEBLO, CO. Exclude directories, reviews, government listings, job boards, and social media.",healthcarecomps.com,https://healthcarecomps.com/home-health/co/067501/,FRONTIER HOME HEALTH LLC - PUEBLO Home Health,"FRONTIER HOME HEALTH LLC is a *Proprietary,* *Medicare Certified*, home health care agency located in PUEBLO, CO. This agency has been certified to participate in Medicare programs since August 24, 2012 and given a rating of **3.0 stars**. A rating of 3 stars would indicate this agency has an average rating compared to other agencies nationwide.  
Updated: 01/25/2020 — See below for more information on **FRONTIER HOME HEALTH LLC**, including the services they offer, quality of care and patient experience.  
1 Home health agencies can be run by private for-profit corporations, non-profit corporations, religious affiliated organizations or government entities. The type of ownership may affect agency resources and how services are organized. Quality can vary in home health agencies within each of the different types of ownership.  
2 Agencies that are Medicare Certified are able to participate in Medicare related programs.  
List of services offered at FRONTIER HOME HEALTH LLC in PUEBLO, CO.  
Care given or supervised by registered nurses. Nurses provide direct care; manage, observe, and evaluate a patient’s care; and teach the patient and his or her family caregiver.  
Treatment of injury and disease by mechanical means, like heat, light, exercise, and massage.  
Services given to help you return to usual activities (like bathing, preparing meals, and housekeeping) after illness either on an inpatient or outpatient basis.
Services to help you with social and emotional concerns related to your illness. This might include counseling or help in finding resources in your community.  
Part time or intermittent services to help you with your daily living activities.  
Locations serviced by FRONTIER HOME HEALTH LLC.  
In 2016, [FRONTIER HOME HEALTH LLC](https://healthcarecomps.com/home-health/co/067501/) charged a total of $591,904 to Medicare for a total of 195 (non-LUPA) home health episodes provided to 157 Medicare beneficiaries.  
*The report covers only calendar year 2016.*  
Atrial Fibrillation19%Alzheimer's36%Asthma47%Cancer13%Congestive Heart Failure48%Chronic Kidney Disease51%COPD45%Depression31%Diabetes41%Hyperlipidemia47%Hypertensionn/aIschemic Heart Disease41%Osteoporosis17%RA / OA65%Schizophrenia4%Stroke6%  
Total non-LUPA Episodes195Total LUPA Episodes27Skilled Nursing Visits15.5Physical Therapy Visits6.7Occupational Therapy3.8Speech Therapy0.0Home Health Aide3.8Medical-Social Visits0.0  
Medicare Beneficiaries157Average Age79Male55Female102White127Blackn/aAsian0Hispanic28Othern/a",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,healthcarecomps.com,168,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,077269,CARECO MEDICAL INC,WATERFORD,CT,8604370238,73,"Find the official website of CARECO MEDICAL INC, a healthcare provider in WATERFORD, CT. Exclude directories, reviews, government listings, job boards, and social media.",carecohomecare.com,https://carecohomecare.com/home-care-services-in-waterford-complete-support-for-seniors-and-families/,Home Care Services in Waterford: Complete Support for Seniors and Families,"## Why Home Care Services Matter More Than Ever  
Across Connecticut, more families are discovering the value of **home care services**—especially in communities like [Waterford](https://carecohomecare.com/waterford-home-care/), where independence and connection run deep.
The idea is simple but powerful: seniors thrive when they can stay in their homes surrounded by familiar routines, neighbors, and memories.  
According to the **Connecticut Department of Aging and Disability Services**, nearly **75% of adults over 65** prefer home-based support to residential care.
Non-medical home care fills that need, providing everyday assistance, companionship, and peace of mind for both seniors and their families.  
CareCo HomeCare is built on this foundation. As a **locally owned, non-medical home care agency in Waterford**, CareCo delivers customized care plans designed around each client’s lifestyle, not a rigid checklist.
## Non-Medical vs. Medical: A Common Question  
Families often ask about the difference between home care and home health care.
Here’s a simple summary:  
| **Category** | **Home Care (CareCo)** | **Home Health Care (Medical)** |
|---|---|---|
| Focus | Personal support, companionship, safety | Skilled medical treatment |
| Who Provides It | Trained caregivers | Licensed nurses or therapists |
| Requires Doctor’s Order? | No | Yes |
| Payment | Private pay, long-term care insurance, Veterans benefits, state programs | Medicare, Medicaid, private insurance |
| Duration | Ongoing | Short-term, until medical goals met |  
Category Home Care (CareCo) Home Health Care (Medical) Focus Personal support, companionship, safety Skilled medical treatment Who Provides It Trained caregivers  
CareCo specializes in the **non-medical side** of care. However, the agency often coordinates with licensed medical home health providers in Waterford to ensure clients receive complete support.
## **FAQ About Home Care Services in Waterford**  
**Q: What are home care services?**
A: Non-medical assistance that helps seniors with daily activities such as bathing, meals, housekeeping, and companionship.  
**Q: How do I know if my loved one needs home care?**
A: If daily tasks are becoming unsafe or overwhelming, or if loneliness is increasing, home care can help maintain independence.  
**Q: Can home care be combined with medical care?**
A: Yes. CareCo often works alongside medical home health providers, ensuring continuous care after hospital discharge or therapy.  
**Q: How much do home care services cost in Waterford?**
A: Costs vary based on hours and level of support. The average in Connecticut is **$32–$36 per hour** (Genworth 2023).  
**Q: What payment options are available?**
A: Private pay, long-term-care insurance, Veterans benefits, and Connecticut’s CHCPE program.",candidate_found,,"Fetch this domain and audit careers pages: >=5 detailed job URLs with IDs, no ATS, no JobPosting.",carecohomecare.com,1,careco,plausible_official_domain,Domain contains provider-specific token(s): careco. Ownership still requires a page-level check.
home_health,109144,AGRAMONTE HOME CARE CORP,MIAMI,FL,-,97,"Find the official website of AGRAMONTE HOME CARE CORP, a healthcare provider in MIAMI, FL. Exclude directories, reviews, government listings, job boards, and social media.",homecareatlas.com,https://homecareatlas.com/fl/miami/agency/agramonte-home-care-corp,"Agramonte Home Care Corp | Miami, FL | HomeCareAtlas","Agramonte Home Care Corp is a Medicare-certified home health agency in Miami, Florida. As a home health provider, they deliver medical services in the home under a physician&#x27;s plan of care. This is different from non-medical home care agencies that provide companionship and personal care assistance.
State licensing guides, compliance tools, and a directory of 15,000+ agencies across all 50 states. Everything you need to launch and operate a non-medical home care business.
Agramonte Home Care Corp is a Medicare-certified home health agency in Miami, Florida. As a home health provider, they deliver medical services in the home under a physician's plan of care. This is different from non-medical home care agencies that provide companionship and personal care assistance.
Clinical services offered by Agramonte Home Care Corp: ... These services are provided under a physician's order and are typically covered by Medicare, Medicaid, or private insurance. In Florida, home health agencies are regulated by the Florida Agency for Health Care Administration and generally must maintain a Home Health Agency License.
Agramonte Home Care Corp's license number is 109144. Payment options: In Florida, Florida Medicaid may help pay for home care through managed care plans.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,homecareatlas.com,75,,rejected_reused_domain,The same domain was returned for 75 providers; it is not a provider-specific SME domain.
home_health,117009,ADORATION HOME HEALTH,VALDOSTA,GA,2292531242,71,"Find the official website of ADORATION HOME HEALTH, a healthcare provider in VALDOSTA, GA. Exclude directories, reviews, government listings, job boards, and social media.",seniorcarefinder.com,https://seniorcarefinder.com/providers/2867/ga/valdosta/adoration-home-health/home-health-care,Adoration Home Health - Valdosta GA - Senior Care Finder,"Adoration Home Health is located in Valdosta, Georgia, and offers home health care (medicare-certified).
Adoration Home Health, located in Valdosta, GA offers home health care (medicare-certified).Medicare-certified home care provides a variety of health and personal care services in the comfort of your own home. These providers are typically used after a hospital stay in lieu of moving into a skilled nursing/long-term care community.
For a person to qualify for services from a Medicare-certified home health care, they must meet certain criteria - check with your medical professional to learn more. ... This location owner has not shared current pricing. Get Pricing Info · Adoration Home Health's price will vary depending on the services needed.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,seniorcarefinder.com,377,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,167430,EVERYSTEP,CRESTON,IA,8558674592,80,"Find the official website of EVERYSTEP, a healthcare provider in CRESTON, IA. Exclude directories, reviews, government listings, job boards, and social media.",myseniorcarefinder.com,https://www.myseniorcarefinder.com/creston-ia/everystep,"Everystep - Home Healthcare in Creston, IA","Everystep provides home healthcare care in the Creston, IA area.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,myseniorcarefinder.com,35,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,137302,A BRIDGE HOME LLC,TWIN FALLS,ID,7034451354,73,"Find the official website of A BRIDGE HOME LLC, a healthcare provider in TWIN FALLS, ID. Exclude directories, reviews, government listings, job boards, and social media.",npiprofile.com,https://npiprofile.com/npi/1124773007,"A BRIDGE HOME LLC - NPI 1124773007 - Home Health in Twin Falls, ID","The healthcare provider is registered in the NPI registry with number 1124773007 assigned on February 2022. The practitioner&#x27;s primary taxonomy code is 251E00000X. The provider is registered as an organization and their NPI record was last updated ...
This page provides the complete NPI Profile along with additional information for A Bridge Home Llc, a provider established in Twin Falls, Idaho operating as a Home Health. The healthcare provider is registered in the NPI registry with number 1124773007 assigned on February 2022. The practitioner's primary taxonomy code is 251E00000X. The provider is registered as an organization and their NPI record was last updated one year ago. The authorized official of this NPI record is Mohammed Ahmed (Manager)
NPI Profile for A Bridge Home Llc in 1201 Falls Ave E Ste 34 Twin Falls, Id 83301. Phone: (208) 423-8694 . Taxonomy 251E00000X
The NPI number assigned to this healthcare provider is 1124773007, enumerated as an ""organization"" on February 18, 2022. The provider is located at 1201 FALLS AVE E STE 34 TWIN FALLS, ID 83301 and the phone number is (208) 423-8694.
This CLIA certificate is issued to A Bridge Home Llc to perform only waived tests. CLIA defines waived tests as simple tests with a low risk for an incorrect result. Waived tests include certain tests listed in CLIA regulations, tests cleared by the FDA for home use and tests approved by the FDA for waived status and that meet CLIA waiver criteria. There are currently no reviews for this provider.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,npiprofile.com,24,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
home_health,148087,"MEDCORE HOME HEALTH CARE, INC",SCHAUMBURG,IL,8477686080,98,"Find the official website of MEDCORE HOME HEALTH CARE, INC, a healthcare provider in SCHAUMBURG, IL. Exclude directories, reviews, government listings, job boards, and social media.",medicalcare.com,"https://www.medicalcare.com/home_health_providers/3680/Medcore-Home-Health-Care,-Inc","Medcore Home Health Care, Inc","Medcore Home Health Care, Inc is a local home health provider offering nursing care services in Schaumburg , IL.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,medicalcare.com,10,,rejected_reused_domain,The same domain was returned for 10 providers; it is not a provider-specific SME domain.
home_health,157555,A PLUS HOME HEALTH CARE INCORPORATED,HIGHLAND,IN,2199238772,84,"Find the official website of A PLUS HOME HEALTH CARE INCORPORATED, a healthcare provider in HIGHLAND, IN. Exclude directories, reviews, government listings, job boards, and social media.",seniorcarefinder.com,https://seniorcarefinder.com/providers/3752/in/highland/a-plus-home-health-care-incorporated/home-health-care,A Plus Home Health Care Incorporated - Highland IN - Senior Care Finder,"A Plus Home Health Care Incorporated is located in Highland, Indiana, and offers home health care (medicare-certified).
A Plus Home Health Care Incorporated, located in Highland, IN offers home health care (medicare-certified).
A Plus Home Health Care Incorporated's price will vary depending on the services needed.
These providers are typically used after a hospital stay in lieu of moving into a skilled nursing/long-term care community. Services are provided by a skilled nurse or qualified home health aid and may include medication administration, respiratory monitoring, post-surgical care or post-stroke care.
The staffing rating takes into account differences in the levels of residents' care needs in each nursing home. For example, a nursing home with residents that have more health problems would be expected to have more nursing staff than a nursing home where the residents need less health care.",candidate_found,,Do not create a custom scrape from this result; find an official domain manually or from a future source.,seniorcarefinder.com,377,,rejected_directory_or_registry,"Directory, registry, broker, review site, or public listing."
